source_dataset,public_ground_truth,session_id,client_endpoint,server_endpoint,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001519,157.150.222.63.29932,52.92.34.140.443,77218044,9,9,0,0,1380,0,1380,12.009298,1,190,190,190,190,190,50,190,0,190,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001520,120.53.62.207.3762,150.244.216.122.443,77218044,310,310,0,0,0,0,0,12.166599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001521,89.112.112.170.44916,131.138.173.152.22,77218044,12,0,12,0,0,1789,1789,11.805384,1,0,-21,0,-784,0,0,-848,0,0,-52,0,-84,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001522,133.139.181.131.25565,212.231.112.69.443,77218044,20,10,10,0,0,0,0,10.919685,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001523,150.244.149.45.49286,122.138.154.165.80,77218044,302,52,250,0,1418,661263,662681,12.181485,21,709,0,-4344,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896,-2896
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001524,156.248.93.203.36332,202.253.233.153.43,77218044,6,6,0,0,16,0,16,0.109519,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001525,110.250.82.98.56464,203.78.250.203.443,77218044,15,9,6,0,1325,5449,6774,0.349738,9,0,0,0,520,0,-1448,-2582,0,0,0,93,-51,712,-1368,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001526,143.201.72.32.52032,203.78.241.96.22,77218044,13,13,0,0,1250,0,1250,0.806882,1,0,22,0,976,0,48,0,16,52,84,52,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001527,163.220.90.57.56332,54.105.243.97.443,77218044,29,29,0,0,3194,0,3194,11.997773,1,236,0,42,236,0,236,0,236,0,236,0,236,0,236,0,42,236,0,236,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001528,223.8.184.43.32612,150.244.216.122.443,77218044,133,133,0,0,0,0,0,11.484092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001529,157.150.29.23.57232,107.241.187.109.443,77218044,6,6,0,0,114,0,114,12.176229,1,38,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001530,157.150.222.64.10130,52.92.34.140.443,77218044,15,15,0,0,10987,0,10987,12.005301,1,1448,121,0,1448,124,1448,117,1448,125,1448,113,1448,130,1448,121,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001531,185.64.19.25.37558,131.138.34.194.443,77218044,51,22,29,0,1085,50240,51325,1.689894,13,0,0,0,322,0,-1448,-1419,0,0,342,-298,421,0,-1448,-1448,-1448,-2896,-1448,-1448,-2896
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001532,157.150.222.64.17050,54.82.69.176.443,77218044,9,9,0,0,6498,0,6498,11.978964,1,514,506,507,514,1448,1448,533,514,514,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001533,185.25.186.213.39812,133.152.222.237.3389,77218044,7,0,7,0,0,1098,1098,2.454755,1,0,-19,-818,-59,-165,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001534,157.150.222.69.54734,54.82.69.176.443,77218044,7,7,0,0,1330,0,1330,11.994354,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001535,157.150.222.71.14604,54.84.4.243.443,77218044,8,8,0,0,7047,0,7047,11.996272,1,465,465,465,2896,1354,465,465,472,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001536,45.101.159.120.30120,150.244.93.126.38619,77218044,12,12,0,0,0,0,0,12.138608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001537,157.150.222.65.46842,54.82.69.176.443,77218044,8,8,0,0,1189,0,1189,10.951303,1,49,0,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001538,60.73.217.115.58913,131.139.10.149.995,77218044,45,45,0,0,931,0,931,1.25219,1,0,0,517,0,126,0,0,66,0,44,0,35,0,35,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001539,157.150.222.61.5262,52.92.34.140.443,77218044,9,9,0,0,8070,0,8070,11.998227,1,547,526,526,526,1448,1448,1997,526,526,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001540,157.150.222.65.41284,54.82.69.176.443,77218044,8,8,0,0,1330,0,1330,12.001673,1,190,190,190,190,0,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001541,157.150.222.69.15048,54.82.69.176.443,77218044,9,9,0,0,1372,0,1372,11.998856,1,189,49,0,189,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001542,157.150.222.65.46830,54.82.69.176.443,77218044,7,7,0,0,3234,0,3234,11.995992,1,462,462,462,462,462,462,462,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001543,157.150.222.67.39240,54.82.69.176.443,77218044,9,9,0,0,3219,0,3219,11.983897,1,455,451,457,456,451,450,49,0,450,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001544,61.243.177.46.64345,61.243.177.44.179,77218044,20,10,10,0,0,5625,5625,11.621358,20,-397,0,-383,0,-754,0,-682,0,-961,0,-549,0,-932,0,-393,0,-97,0,-477,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001545,202.228.162.98.25565,212.231.112.69.443,77218044,10,0,10,0,0,0,0,10.91884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001546,101.200.220.66.54715,202.12.26.219.143,77218044,7,7,0,0,0,0,0,10.424892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001547,101.200.220.66.54716,202.12.26.219.143,77218044,7,7,0,0,0,0,0,10.424856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001548,157.150.222.67.6584,52.72.33.75.443,77218044,9,9,0,0,1379,0,1379,12.004545,1,190,190,190,190,49,0,190,190,190,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001549,150.244.52.229.59915,157.9.200.154.443,77218044,8,4,4,0,58,50,108,10.350985,5,29,0,-25,0,29,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001550,157.150.222.71.24124,54.80.103.157.443,77218044,6,6,0,0,6806,0,6806,8.813454,1,1028,1448,1448,1230,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001551,157.150.222.70.48260,52.92.34.140.443,77218044,9,9,0,0,1372,0,1372,11.984831,1,189,189,49,0,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001552,202.228.162.141.25565,212.231.112.69.443,77218044,10,0,10,0,0,0,0,12.097872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001553,157.150.222.58.32520,52.92.34.140.443,77218044,7,7,0,0,1330,0,1330,11.99394,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001554,157.150.222.69.44816,54.82.69.176.443,77218044,8,8,0,0,1325,0,1325,12.00508,1,189,189,0,189,189,189,190,190,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001555,183.144.77.206.5176,203.78.221.94.23,77218044,6,6,0,0,0,0,0,11.920648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001556,157.150.125.252.27422,3.226.207.198.443,77218044,10,10,0,0,1513,0,1513,0.529171,1,0,0,517,0,51,105,802,0,38,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001557,203.78.241.33.46858,202.17.58.21.443,77218044,10,5,5,0,696,1139,1835,10.413099,7,460,0,-389,0,-515,0,236,0,-235,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001558,160.81.145.20.62173,163.221.137.19.443,77218044,11,0,11,0,0,132,132,12.117502,1,0,-106,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001559,120.201.188.150.36494,202.228.162.52.22,77218044,16,7,9,0,204,1220,1424,6.951147,10,-532,-532,0,16,0,52,-52,-52,84,0,-52,52,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001560,150.244.232.40.57176,142.250.197.233.443,77218044,6,6,0,0,102,0,102,0.022224,1,0,39,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001561,150.244.191.100.56017,149.133.106.27.443,77218044,18,12,6,0,1106,720,1826,10.359304,13,190,-120,0,190,-120,0,190,-120,0,206,-120,0,190,-120,0,140,-120,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001562,157.150.222.65.12480,54.82.69.176.443,77218044,7,7,0,0,1330,0,1330,12.016992,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001563,157.150.222.64.44442,52.92.34.140.443,77218044,7,7,0,0,1330,0,1330,11.996588,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001564,165.220.27.158.10101,133.135.84.90.58124,77218044,7,7,0,0,651,0,651,8.460644,1,93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001565,157.150.222.64.28440,54.82.69.176.443,77218044,15,15,0,0,12792,0,12792,11.999874,1,447,204,1212,807,0,907,1448,1448,2597,583,577,578,575,961,448,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001566,150.244.54.162.60035,43.160.224.221.443,77218044,41,0,41,0,0,2746,2746,12.057921,1,0,0,-253,-1,0,0,-334,-1,0,0,-306,0,0,0,-238,-1,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001567,157.150.222.69.38780,54.82.69.176.443,77218044,8,8,0,0,1330,0,1330,12.011295,1,190,190,190,190,190,0,190,190,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001568,157.150.222.68.29592,52.92.34.140.443,77218044,7,7,0,0,1330,0,1330,12.005167,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001569,109.135.33.70.58524,133.139.34.172.22,77218044,27,15,12,0,1250,1625,2875,2.591802,17,0,0,0,22,0,-21,0,976,-1080,0,0,48,0,-388,0,16,0,52,0,-52
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001570,185.25.186.133.10394,133.152.51.215.3389,77218044,7,0,7,0,0,1503,1503,2.458591,1,0,-19,-1159,-59,-229,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001571,157.150.222.71.4328,52.92.34.140.443,77218044,10,10,0,0,4035,0,4035,10.907193,1,49,0,1448,1448,140,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001572,23.226.102.101.48362,131.139.249.212.443,77218044,32,32,0,0,934,0,934,0.575079,1,0,0,517,0,0,126,260,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001573,157.150.222.70.17202,54.82.69.176.443,77218044,7,7,0,0,1323,0,1323,12.002909,1,189,189,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001574,157.150.222.64.10914,54.82.69.176.443,77218044,7,7,0,0,1330,0,1330,12.001559,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001575,157.150.222.58.31526,52.92.34.140.443,77218044,7,7,0,0,1323,0,1323,12.0018,1,189,189,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001576,157.150.222.112.6818,52.203.141.123.443,77218044,8,8,0,0,2729,0,2729,1.334536,1,64,441,539,0,0,64,1621,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001577,157.150.222.65.30656,52.92.34.140.443,77218044,7,7,0,0,1323,0,1323,12.002005,1,189,189,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001578,202.228.163.35.25565,212.231.112.69.443,77218044,10,0,10,0,0,0,0,12.099131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001579,202.228.163.160.25565,212.231.112.69.443,77218044,10,0,10,0,0,0,0,12.098913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001580,157.150.222.68.43088,52.92.34.140.443,77218044,9,9,0,0,3188,0,3188,12.003914,1,448,448,448,49,0,448,449,449,449,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001581,118.153.151.12.57950,133.139.181.146.9700,77218044,8,4,4,0,179,0,179,10.491154,6,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001582,51.225.7.24.39612,192.197.96.232.80,77218044,11,6,5,0,210,924,1134,0.563185,7,0,0,0,210,0,-924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001583,202.12.30.65.36327,38.230.226.54.443,77218044,6,4,2,0,48,48,96,10.485923,5,24,-24,0,24,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001584,223.8.185.87.58009,150.244.216.122.443,77218044,49,49,0,0,0,0,0,12.07886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001585,157.150.222.60.3444,54.82.69.176.443,77218044,9,9,0,0,5782,0,5782,11.980416,1,190,190,190,190,1448,1448,1746,190,190,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001586,150.244.150.175.50334,52.203.197.1.443,77218044,26,12,14,0,13078,5601,18679,0.929226,10,0,0,0,148,0,-1448,-2896,-1048,0,0,126,0,-51,442,6231,2077,4054,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001587,133.135.137.154.56679,3.24.65.196.443,77218044,13,13,0,0,0,0,0,9.910214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001588,202.228.162.109.25565,212.231.112.69.443,77218044,10,0,10,0,0,0,0,10.690924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001589,157.150.222.64.37162,52.92.34.140.443,77218044,7,7,0,0,1330,0,1330,11.998032,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001590,193.180.124.248.34900,150.244.216.122.443,77218044,26,26,0,0,551,0,551,1.384051,1,0,203,0,0,0,126,222,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001591,203.78.241.33.46757,202.17.58.21.443,77218044,6,3,3,0,211,618,829,9.111551,4,-338,0,211,0,-280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001592,157.150.222.115.52576,43.147.90.177.443,77218044,13,0,13,0,0,5527,5527,0.610694,1,0,0,-4096,-444,0,-303,-287,-90,-31,0,-275,-1,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001593,150.244.149.43.33504,23.219.149.167.443,77218044,16,8,8,0,698,614,1312,10.097685,9,0,0,0,618,0,-264,0,80,0,-287,0,-39,-24,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001594,157.150.222.67.37634,54.82.69.176.443,77218044,9,9,0,0,3178,0,3178,11.968095,1,447,447,447,447,49,0,447,447,447,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001595,202.228.165.138.25565,212.231.112.69.443,77218044,10,0,10,0,0,0,0,12.098519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001596,157.150.222.58.36778,52.92.34.140.443,77218044,9,9,0,0,5939,0,5939,11.998911,1,445,1448,1448,369,445,446,446,446,446,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001597,157.150.222.68.32036,54.82.69.176.443,77218044,8,8,0,0,8746,0,8746,7.724468,1,1448,1448,2896,571,203,1252,0,928,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001598,157.150.222.50.52154,52.92.34.140.443,77218044,9,9,0,0,3593,0,3593,11.998768,1,190,190,190,1132,190,190,1131,190,190,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001599,157.150.222.58.32920,52.92.34.140.443,77218044,7,7,0,0,1330,0,1330,11.998977,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001600,150.244.125.163.61143,91.109.207.137.443,77218044,20,12,8,0,660,436,1096,10.257923,13,185,-4,0,-121,0,153,-4,-89,0,0,169,-4,-89,0,0,153,-4,0,-121,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001601,202.228.163.58.25565,212.231.112.69.443,77218044,10,0,10,0,0,0,0,10.919051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001602,160.81.145.20.49743,163.221.137.85.443,77218044,128,0,128,0,0,3949,3949,12.102095,1,0,0,-106,0,0,0,0,-90,-47,-47,0,0,0,0,0,-47,-47,0,-103,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001603,157.150.222.63.8426,52.92.34.140.443,77218044,11,11,0,0,4087,0,4087,12.005027,1,190,50,0,190,190,190,190,190,1448,1448,1,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001604,157.150.222.70.36498,54.80.103.157.443,77218044,7,7,0,0,1323,0,1323,12.006097,1,189,189,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001605,157.150.222.66.27904,52.92.34.140.443,77218044,11,11,0,0,4298,0,4298,12.000948,1,190,190,49,0,190,1448,1448,213,190,190,190,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001606,185.110.37.33.42460,133.139.153.55.23,77218044,14,14,0,0,0,0,0,11.280455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001607,202.12.30.246.59704,44.8.99.90.443,77218044,17,9,8,0,3394,480,3874,10.923798,9,1054,922,0,-120,0,466,0,-120,0,354,0,-120,0,598,0,-120,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001608,157.150.174.48.47324,54.47.133.240.8883,77218044,14,14,0,0,1633,0,1633,1.479625,1,0,0,189,0,0,0,0,0,1272,0,141,31,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001609,43.145.29.165.59292,203.78.248.172.22,77218044,26,14,12,0,1250,1789,3039,0.731338,17,0,0,22,0,-41,0,976,-1112,0,0,48,0,-532,0,16,0,52,0,-52,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001610,157.150.222.113.6210,3.21.56.209.443,77218044,35,35,0,0,12803,0,12803,2.547107,1,1082,0,506,529,0,513,520,0,525,512,0,515,457,511,0,508,529,0,514,520
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001611,202.228.165.184.25565,212.231.112.69.443,77218044,9,0,9,0,0,0,0,10.566302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001612,157.150.222.69.10550,54.80.103.157.443,77218044,10,10,0,0,4178,0,4178,11.995046,1,2896,99,189,49,0,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001613,157.150.222.51.43540,54.82.69.176.443,77218044,7,7,0,0,1330,0,1330,12.014937,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001614,131.138.120.101.61138,151.163.108.154.443,77218044,12,0,12,0,0,0,0,11.159103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001615,131.139.181.133.2112,164.74.232.177.443,77218044,22,0,22,0,0,5401,5401,9.316847,1,0,0,-42,0,-696,-530,0,-42,-492,-38,0,-42,-492,-38,0,-2258,-38,0,0,-42
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001616,157.150.222.49.47466,54.82.69.176.443,77218044,7,7,0,0,1330,0,1330,11.998958,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001617,202.228.163.243.25565,212.231.112.69.443,77218044,10,0,10,0,0,0,0,10.687807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001618,157.150.222.70.37462,54.82.69.176.443,77218044,7,7,0,0,2956,0,2956,11.999923,1,422,422,422,422,422,425,421,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001619,85.207.158.201.33656,203.78.247.160.80,77218044,11,6,5,0,345,1025,1370,0.526171,6,0,0,0,345,0,-1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001620,150.244.150.152.60405,104.202.234.3.443,77218044,133,76,57,0,143528,36669,180197,10.632982,45,1460,77,0,794,0,-360,-2179,0,-191,0,1460,4380,2920,4380,1460,6024,0,0,0,-182
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001621,157.150.222.68.52722,52.92.34.140.443,77218044,9,9,0,0,1372,0,1372,12.017037,1,189,189,189,49,0,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001622,157.150.222.69.54032,54.82.69.176.443,77218044,9,9,0,0,13498,0,13498,12.000748,1,1326,1327,1327,1448,1448,2641,1326,1326,1329,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001623,131.138.122.149.54286,104.202.234.231.443,77218044,9,0,9,0,0,4762,4762,0.279757,1,0,0,-2896,-605,0,-527,0,-734,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001624,192.249.218.241.59430,131.138.173.81.22,77218044,15,8,7,0,240,160,400,5.107274,9,16,0,64,0,-64,0,96,0,-96,0,64,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001625,157.150.222.113.11004,57.147.131.194.443,77218044,19,10,9,0,2700,6742,9442,0.989499,9,0,0,0,843,0,-2920,-2920,-308,0,0,64,965,828,0,-570,0,-24,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001626,157.150.222.68.10558,54.80.103.157.443,77218044,7,7,0,0,1330,0,1330,11.995988,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001627,157.150.222.65.50348,54.82.69.176.443,77218044,21,21,0,0,25000,0,25000,12.001814,1,2896,677,1448,1448,665,2896,660,49,1448,1448,660,0,1448,1448,670,1448,1448,673,1448,1448
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001628,157.150.222.69.36944,54.80.103.157.443,77218044,10,10,0,0,4050,0,4050,12.01343,1,190,190,190,0,1448,1448,14,190,190,190,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001629,157.150.222.69.39622,54.82.69.176.443,77218044,9,9,0,0,1379,0,1379,11.999964,1,190,190,190,49,0,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001630,131.138.23.136.6482,182.80.170.109.443,77218044,9,0,9,0,0,735,735,10.02904,1,0,-238,0,-64,-370,0,-39,-24,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_001631,157.150.222.66.42512,52.92.34.140.443,77218044,7,7,0,0,1330,0,1330,11.978738,1,190,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
